COUNTRY,TITLE,DESC,DATE,SECTOR,THTYPE,NOTE,NOTE2,YEAR,,,,
US,Former Army finance technician sentenced for ID theft,"Preet Bharara, the United States Attorney for the Southern District of New York, announced that Reynaldo Jimenez was sentenced to 42 months in prison for theft of identity information belonging to over 35 active duty US. military service members he then used to steal pay due to those service members. United States District Judge John <a href='https://www.databreaches.net/former-army-finance-technician-sentenced-for-id-theft/' class='excerpt-more'>[...]</a>","Thu, 01 Oct 2009 00:42:16 +0000",Government Sector,ID Theft,Insider,Unauthorized Access,2009,,,,
US,Two men indicted for ID theft and wire fraud,"A federal grand jury had indicated a Georgia man and a Maryland man on charges they possessed 15 or more counterfeited credit cards and equipment for making fraudulent credit or bank-debit cards, United States Attorney Joyce White Vance announced. Sinzinkayo Haji Sinzinkayo, 38, of Jonesboro, Ga., and Damilola Odegbile, also known as _„ñTony Allen,_„ù 22, <a href='https://www.databreaches.net/two-men-indicted-for-id-theft-and-wire-fraud/' class='excerpt-more'>[...]</a>","Thu, 01 Oct 2009 00:26:32 +0000",Financial Sector,ID Theft,Other,,2009,,,,
US,Update: NM agencies investigate found files,"As an update to an incident previously reported, Gerald Garner Jr. reports: After learning that a handful of sensitive documents had been &#8220;discarded&#8221; in a local dumpster, Socorro County and county housing authority officials launched an investigation into the matter. In a joint agency press release _„î issued Monday, Sept. 28 _„î officials contend the <a href='https://www.databreaches.net/update-nm-agencies-investigate-found-files/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2009 23:40:08 +0000",Breach Incidents,Exposure,Government Sector,Paper,2009,,,,
US,UNC security breach less severe than feared,"As an update to a previously reported breach: A hacker who wormed into a UNC Chapel Hill computer server may not have gotten access to as much information as officials originally feared. UNC School of Medicine officials said last week that a security breach had left data related to as many as 236,000 women enrolled <a href='https://www.databreaches.net/unc-security-breach-less-severe-than-feared/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2009 23:31:20 +0000",Breach Incidents,Education Sector,Hack,,2009,,,,
US,Data-Mining Medical Records Could Predict Domestic Violence,"Frederik Joelving reports: To a busy emergency physician, a split lip or a case of poisoning is just one of those things they deal with. But to a computer mining the patient_„_s medical history, it could be the last diagnosis needed to decipher a pattern of domestic violence. Now, a group of researchers at Harvard <a href='https://www.databreaches.net/data-mining-medical-records-could-predict-domestic-violence/' class='excerpt-more'>[...]</a>","Thu, 01 Oct 2009 00:14:32 +0000",Uncategorized,,,,2009,,,,
US,"700,000 Express Scripts members notified of extortion demands (update 2)","As previously reported here Express Scripts recently updated their breach report on the incident from 2008 involving an extortion demand.‘_ Now Dina Wisenberg Brin of Dow Jones Newswires provides some additional details, including the statistic that Express Scripts has now sent out approximately 700,000 individual notification letters, total.‘_ The company has not revealed how many <a href='https://www.databreaches.net/700000-express-scripts-members-notified-of-extortion-demands/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2009 18:14:17 +0000",Breach Incidents,Health Data,Of Note,,2009,extortion,,,
Non-US,IT security breaches In Canada more than triples in 2009,From a TELUS press release: A new study from TELUS in partnership with Rotman School of Management released today reveals a major increase in annual losses related to Information Technology (IT) security breaches. According to the study which surveyed more than 600 IT security professionals across the country: IT security breaches cost the average Canadian <a href='https://www.databreaches.net/it-security-breaches-in-canada-more-than-triples-in-2009/' class='excerpt-more'>[...]</a>,"Wed, 30 Sep 2009 12:56:25 +0000",Commentaries and Analyses,,,,2009,,,,
US,Florida man sentenced for ID theft,"Richard L. Marzullo, 56, Orlando, Florida, was sentenced to 70 months imprisonment yesterday by US. District Judge Richard L. Young following his guilty plea to aggravated identity theft, wire fraud, interstate transport of stolen property and conspiracy, announced Timothy M. Morrison, United States Attorney for the Southern District of Indiana. Marzullo admitted that he purchased <a href='https://www.databreaches.net/florida-man-sentenced-for-id-theft/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2009 12:47:23 +0000",ID Theft,,,,2009,,,,
US,Two Romanians to face phishing charges in US,"Robert McMillan of IDG News Service reports: The US. Department of Justice has extradited two Romanians to the US., where they face charges in connection with a massive phishing scam. The two men, Petru Belbita, 25, and Cornel Tonita, 28, are accused of setting up fake phishing sites designed to steal user names and passwords <a href='https://www.databreaches.net/the-u-s-department-of-justice-has-extradited-two-romanians-to-the-u-s-where-they-face-charges-in-connection-with-a-massive-phishing-scam-the-two-men-petru-belbita-25-and-cornel-tonita-28-ar/' class='excerpt-more'>[...]</a>","Wed, 30 Sep 2009 12:01:46 +0000",Breach Incidents,,,,2009,,,,
US,Palmetto General Hospital employee and accomplice sentenced for stealing patient records,"Jacquettia L. Brown, 29, and Tear Renee Barbary, 25, both residents of Miami-Dade County, were both sentenced this week following their conviction on offenses relating to the theft of patient records from Palmetto General Hospital to further a fraud scheme. US. District Court Judge K. Michael Moore sentenced Brown to two years and five days <a href='https://www.databreaches.net/palmetto-general-hospital-employee-and-accomplice-sentenced-for-stealing-patient-records/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 19:21:01 +0000",Breach Incidents,Health Data,ID Theft,Insider,2009,,,,
US,Palmetto General Hospital employee and accomplice sentenced for stealing patient records,"Jacquettia L. Brown, 29, and Tear Renee Barbary, 25, both residents of Miami-Dade County, were both sentenced this week following their conviction on offenses relating to the theft of patient records from Palmetto General Hospital to further a fraud scheme. US. District Court Judge K. Michael Moore sentenced Brown to two years and five days <a href='https://www.databreaches.net/palmetto-general-hospital-employee-and-accomplice-sentenced-for-stealing-patient-records-2/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 19:13:17 +0000",Health Data,,,,2009,,,,
US,Database bug at Woot leaves reader wary of ordering,"Laura Northrup writes: Robear wanted to order from shirt.woot, but something strange happened when he went to register. After choosing a username and entering his e-mail address, he noticed that all of the forms were pre-populated with another customer&#8217;s information&#8230;including that user&#8217;s credit card information. He contacted Woot to try to find out what could <a href='https://www.databreaches.net/database-bug-at-woot-leaves-reader-wary-of-ordering/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 15:46:04 +0000",Breach Incidents,Breach Types,Business Sector,Exposure,2009,,,,
US,FTC extends enforcement deadline for Red Flags rule to 2010,"From the why-am-I-not-surprised dept: At the request of Members of Congress, the Federal Trade Commission is delaying enforcement of the _„ñRed Flags_„ù Rule until June 1, 2010, for financial institutions and creditors subject to enforcement by the FTC. The Rule was promulgated under the Fair and Accurate Credit Transactions Act, in which Congress directed the <a href='https://www.databreaches.net/ftc-extends-enforcement-deadline-for-red-flags-rule-to-2010/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 15:20:19 +0000",Breach Laws,Federal,Legislation,Of Note,2009,,,,
US,"In Misstep, Schools Vaccinate 2 Without Parental Consent (UPDATED)","Anahad O_„_Connor reports: In a minor setback for New York City_„_s effort to vaccinate schoolchildren against swine flu, two students were inadvertently vaccinated without the consent of their parents, city health officials said Thursday. The children suffered no adverse effects from the vaccinations and were expected to be fine, but the misstep raised questions about <a href='https://www.databreaches.net/in-misstep-schools-vaccinate-2-without-parental-consent/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 15:23:25 +0000",Uncategorized,,,,2009,,,,
US,FTC Extends Enforcement Deadline for Identity Theft Red Flags Rule,"From the why-am-I-not-surprised dept: At the request of Members of Congress, the Federal Trade Commission is delaying enforcement of the _„ñRed Flags_„ù Rule until June 1, 2010, for financial institutions and creditors subject to enforcement by the FTC. The Rule was promulgated under the Fair and Accurate Credit Transactions Act, in which Congress directed the <a href='https://www.databreaches.net/ftc-extends-enforcement-deadline-for-identity-theft-red-flags-rule-2/' class='excerpt-more'>[...]</a>","Sat, 31 Oct 2009 15:16:56 +0000",Health Data,,,,2009,,,,
US,KS: Pharmacy records recovered from downtown trash bin,Mark Fagan reports: The owner of the former Round Corner Pharmacy was scrambling Thursday night to recover hundreds of detailed customer records that had been thrown away during the building_„_s renovations. Tom Wilcox was notified Thursday evening that a desk drawer filled with prescription records from 2007 had been overturned in a roll-off trash container <a href='https://www.databreaches.net/ks-pharmacy-records-recovered-from-downtown-trash-bin/' class='excerpt-more'>[...]</a>,"Fri, 30 Oct 2009 11:46:26 +0000",Breach Incidents,Exposure,Health Data,Paper,2009,,,,
US,KS: Pharmacy records recovered from downtown trash bin,Mark Fagan reports: The owner of the former Round Corner Pharmacy was scrambling Thursday night to recover hundreds of detailed customer records that had been thrown away during the building_„_s renovations. Tom Wilcox was notified Thursday evening that a desk drawer filled with prescription records from 2007 had been overturned in a roll-off trash container <a href='https://www.databreaches.net/ks-pharmacy-records-recovered-from-downtown-trash-bin-2/' class='excerpt-more'>[...]</a>,"Fri, 30 Oct 2009 11:45:00 +0000",Health Data,,,,2009,,,,
